"Entity","Code","Year","Homicide rate per 100,000 population - Both Sexes - All ages","Homicide rate per 100,000 population - Both Sexes - Age 15-49","Homicide rate per 100,000 population - Both Sexes - Age 50-69","Homicide rate per 100,000 population - Both Sexes - Age 70+","Homicide rate per 100,000 population - Both Sexes - Age 0-4","Homicide rate per 100,000 population - Both Sexes - Age 5-14"
"Ecuador","ECU",1973,6.1033297,10.30005,8.362145,9.898899,1.235106,0.4917936
"Ecuador","ECU",1974,7.112932,11.849035,11.172774,13.63654,0.7804689,0.26571858
"Ecuador","ECU",1975,6.8899693,11.488163,9.111306,14.676886,0.85301745,0.72435987
"Ecuador","ECU",1977,6.978561,12.35796,8.327101,12.274984,0.49564043,0.3449239
"Ecuador","ECU",1978,6.1614423,10.157142,10.191571,9.606091,0.5694441,0.67442775
"Ecuador","ECU",1979,5.417617,9.469726,5.9715405,7.0265427,0.32043707,0.89587104
"Ecuador","ECU",1980,6.1411233,10.492608,8.919015,7.4057617,0.3155313,0.6005967
"Ecuador","ECU",1981,7.8671775,13.593684,9.7740135,9.95735,0.46601978,0.3170926
"Ecuador","ECU",1982,8.050375,13.204948,11.918792,13.940944,0.68825495,0.4444565
"Ecuador","ECU",1983,8.583167,14.514655,11.8582535,10.904276,0.82833946,0.39275414
"Ecuador","ECU",1984,9.146023,15.547606,12.804422,12.066365,0.5191904,0.47156325
"Ecuador","ECU",1985,8.810961,14.015432,13.6836,18.960665,0.6577164,0.63184154
"Ecuador","ECU",1986,10.029594,16.646029,13.777867,13.590904,0.64826083,1.1175622
"Ecuador","ECU",1987,10.231992,16.456854,15.710261,18.90572,0.6393258,0.9357281
"Ecuador","ECU",1988,10.222603,16.217571,15.364662,19.38644,0.42077535,1.2400858
"Ecuador","ECU",1989,11.069057,17.45578,15.127449,16.433111,0.7624117,1.5343542
"Ecuador","ECU",1990,10.216039,16.444073,14.034371,12.116332,0.68576616,0.8515194
"Ecuador","ECU",1991,11.276319,18.054945,15.466851,14.873538,0.6793377,0.91422653
"Ecuador","ECU",1992,12.039771,19.700415,14.701455,12.046826,0.80854744,0.90028316
"Ecuador","ECU",1993,13.038235,21.135906,16.586676,14.890269,0.93649805,0.7024326
"Ecuador","ECU",1994,11.326714,18.190157,15.42519,10.365615,0.86371505,0.98459405
"Ecuador","ECU",1995,13.283046,21.63925,17.05249,10.871928,0.7261114,0.7920108
"Ecuador","ECU",1996,13.888052,23.636831,12.379434,10.738959,0.65615034,0.9248331
"Ecuador","ECU",1997,12.2665205,19.9934,15.169136,8.602126,0.45678458,1.0904807
"Ecuador","ECU",1998,15.02548,24.54287,16.89914,9.101741,0.77905285,1.5668862
"Ecuador","ECU",1999,14.723806,24.55681,14.368688,12.476044,1.0342485,0.93127054
"Ecuador","ECU",2000,16.433811,26.466293,18.211508,17.891283,0.96663684,1.1966459
"Ecuador","ECU",2001,15.386422,24.832891,18.418386,13.044484,0.7074879,0.94963413
"Ecuador","ECU",2002,15.700877,25.04131,18.369984,12.559301,0.89932966,1.4475492
"Ecuador","ECU",2003,13.231822,21.197515,14.665781,11.636078,0.44939896,1.00284
"Ecuador","ECU",2004,17.071026,26.934664,17.348743,17.358593,1.0912938,2.0258753
"Ecuador","ECU",2005,17.45648,28.404158,16.130774,12.275366,0.8984149,1.5850399
"Ecuador","ECU",2006,16.740582,26.071411,18.041004,14.270512,1.3460219,1.5444168
"Ecuador","ECU",2007,16.107424,25.427723,16.43578,11.587144,1.2788632,1.2433412
"Ecuador","ECU",2008,17.009245,28.032763,13.28626,11.161073,0.44600135,1.4016819
"Ecuador","ECU",2009,14.762794,23.931807,12.2129545,11.473153,0.57070714,0.9099314
"Ecuador","ECU",2010,15.483352,25.229368,13.108003,8.411402,0.94566107,0.81041557
"Ecuador","ECU",2011,13.825656,22.336107,11.325814,9.77911,0.5636622,0.7439066
"Ecuador","ECU",2012,11.020229,17.396795,10.883724,7.13762,0.49871862,0.48401397
"Ecuador","ECU",2013,8.086367,12.575541,7.609083,6.866256,0.49923867,0.5149727
"Ecuador","ECU",2014,6.549284,9.954877,6.2472696,7.805581,0.25143474,0.44928747
"Ecuador","ECU",2015,6.05508,8.9234495,6.300954,6.498589,0.6998791,0.6394651
"Ecuador","ECU",2016,5.584342,8.380037,5.2307334,5.282253,0.77601695,0.5728423
"Ecuador","ECU",2017,5.589994,8.331196,5.22211,6.284086,0.6572358,0.4435416
"Ecuador","ECU",2018,5.851452,8.704256,5.5690465,5.503338,0.72988826,0.37893406
"Ecuador","ECU",2019,7.001387,10.63018,6.0114965,5.4898267,0.8664235,0.473223
"Ecuador","ECU",2020,5.963635,9.032154,5.1359673,4.5967526,0.6018674,0.44249663
"Egypt","EGY",1965,0.48551744,0.64206666,0.67897946,0.57819426,0.29475617,0.23135298
"Egypt","EGY",1973,1.452259,2.0196362,1.7692186,1.5798074,0.81598043,0.6024219
"Egypt","EGY",1974,1.0487107,1.4558069,1.1365281,1.5379984,0.48386237,0.5481288
"Egypt","EGY",1975,1.1033647,1.3957076,1.4733588,2.8842733,0.68555915,0.4961638
"Egypt","EGY",1976,1.2129383,1.636203,1.6770225,1.4531685,0.46179947,0.67450273
"Egypt","EGY",1977,1.5878727,2.0251634,1.9639506,7.0585365,0.790747,0.4955779
"Egypt","EGY",1978,0.99093807,1.1430132,1.5141972,3.1348546,0.602082,0.47607476
"Egypt","EGY",1979,0.7621721,0.9551275,0.9281253,2.3799279,0.36434746,0.41039684
"Egypt","EGY",1980,0.8508966,1.4005799,1.0799624,0.5552286,0.15533127,0.21888284
"Egypt","EGY",1987,0.45856684,0.7022465,0.89892083,0.23040077,0.05894468,0.1047391
"Egypt","EGY",2000,0.07091777,0.11605611,0.087882705,0,0.02223234,0
"Egypt","EGY",2001,0.08758406,0.12339408,0.09974117,0,0.04396155,0.034327094
"Egypt","EGY",2002,0.11716902,0.12498371,0.31810954,0.19634919,0.010849261,0.057129342
"Egypt","EGY",2003,0.18026926,0.22255865,0.46895424,0.19120495,0.04285135,0.022813888
"Egypt","EGY",2004,0.096893504,0.110749066,0.11663233,0,0.07406884,0.07393456
"Egypt","EGY",2005,0.10789309,0.14401387,0.11262496,0.04587221,0.07307856,0.03963125
"Egypt","EGY",2006,0.09453281,0.12198159,0.13279273,0.13546495,0.05144268,0.02249397
"Egypt","EGY",2007,0.07421564,0.09637598,0.11639475,0.044535633,0.02023188,0.027906146
"Egypt","EGY",2008,0.0788899,0.10334185,0.089706175,0.04407525,0.039683618,0.03321203
"Egypt","EGY",2009,0.09643506,0.12553309,0.1834506,0.1752456,0.009709118,0.0109614255
"Egypt","EGY",2010,0.08751238,0.110182695,0.11413345,0.043692715,0.05670631,0.032505743
"Egypt","EGY",2011,0.21692765,0.33238107,0.15945598,0.21782744,0.009154382,0.05878621
"Egypt","EGY",2012,0.25899872,0.35909265,0.34465703,0.39026472,0.03537252,0.052620787
"Egypt","EGY",2013,0.2891147,0.42141467,0.26697496,0.08603272,0.076614566,0.09315143
"Egypt","EGY",2014,0.24763627,0.3335516,0.25709018,0.29666018,0.08185276,0.08134891
"Egypt","EGY",2015,0.154308,0.23569787,0.16266535,0,0.01582902,0.024899274
"Egypt","EGY",2016,0.13652968,0.21444254,0.08286652,0.08012974,0.031024138,0.024312945
"Egypt","EGY",2017,0.3326808,0.48634136,0.39354786,0.26864514,0.023116747,0.075767085
"Egypt","EGY",2018,0.10744662,0.1663824,0.07788754,0,0.023186121,0.032185096
"Egypt","EGY",2019,0.092471644,0.13803953,0.067948654,0.07085309,0.023470826,0.03119909
"El Salvador","SLV",1990,27.275696,44.780266,42.401646,48.1365,0.9768964,1.4660208
"El Salvador","SLV",1991,27.00676,44.469112,42.415997,71.360146,0.3617958,2.0621874
"El Salvador","SLV",1992,34.967773,55.59345,58.271313,55.92789,0.95600235,2.2337353
"El Salvador","SLV",1993,44.586773,70.82163,72.92794,65.20915,1.3157595,2.5541942
"El Salvador","SLV",1995,44.395596,71.9743,58.57867,61.23509,2.323153,3.1803107
"El Salvador","SLV",1996,44.003075,68.662575,63.291378,69.66164,1.984762,4.828083
"El Salvador","SLV",1997,37.813057,61.043465,53.176476,52.1857,1.6380553,3.414736
"El Salvador","SLV",1998,44.503742,73.15512,58.850246,58.7455,0.38452715,2.8064315
"El Salvador","SLV",1999,39.000984,63.612366,51.993782,45.26616,0.7830261,2.8075635
"El Salvador","SLV",2000,37.002216,61.069103,43.191933,45.93452,0.7974461,2.600346
"El Salvador","SLV",2001,36.74846,60.808826,41.709743,40.747097,1.2206517,2.1183574
"El Salvador","SLV",2002,32.644917,54.913795,30.681736,35.241283,0.27805737,2.5255196
"El Salvador","SLV",2003,34.741333,59.517742,32.094357,26.86018,0.8606469,2.3876915
"El Salvador","SLV",2004,43.33773,76.55016,31.206987,22.844282,0.89285845,2.660438
"El Salvador","SLV",2005,54.248367,97.16204,35.99505,23.675478,0.619382,3.7574313
"El Salvador","SLV",2006,56.584576,99.42669,42.21117,26.70818,1.44935,4.5972056
"El Salvador","SLV",2007,50.852898,89.84336,37.845608,18.857182,0.16591755,3.5967019
"El Salvador","SLV",2008,46.098167,79.22724,36.41676,25.485592,0.67595315,3.505156
"El Salvador","SLV",2009,61.55543,106.69824,39.689034,25.40087,1.5391693,6.4330606
"El Salvador","SLV",2010,55.090794,93.10111,38.96015,28.80336,1.032441,5.4905434
"El Salvador","SLV",2011,58.50785,99.0118,40.07163,22.092657,1.0342349,5.338346
"El Salvador","SLV",2012,37.742702,60.851032,30.399601,26.193506,1.7287818,3.8614063
"El Salvador","SLV",2013,34.834568,56.27391,26.241884,17.14545,0.86832994,2.3796625
"El Salvador","SLV",2014,53.60863,88.38575,31.614656,35.23702,1.7425702,4.400802
"El Salvador","SLV",2015,87.20702,143.27542,59.465607,38.300755,0.35018605,6.51927
"El Salvador","SLV",2016,67.760956,109.07299,47.539646,38.41598,0.88491344,6.062997
"El Salvador","SLV",2017,51.628185,81.083916,43.50744,24.601318,2.1616442,4.6010737
"El Salvador","SLV",2018,40.355812,62.448402,32.51642,37.841976,0.5526765,2.1957116
"Estonia","EST",1981,8.489552,11.313101,8.78892,9.681088,3.6461086,0
"Estonia","EST",1982,8.169392,11.1888485,8.337336,7.9375787,1.8083837,0.9210987
"Estonia","EST",1985,6.629385,9.711218,5.190188,3.8952034,5.144165,0.45288214
"Estonia","EST",1986,5.9947157,8.736191,3.1819773,6.327212,1.6940682,2.2544255
"Estonia","EST",1987,5.687305,7.912561,4.9542966,3.237975,3.3388145,1.7926608
"Estonia","EST",1988,5.963073,9.206698,3.319362,7.4222517,1.648927,0
"Estonia","EST",1989,7.8439927,11.702396,7.389519,5.0074697,1.6461177,0
"Estonia","EST",1990,11.081567,16.335693,9.8894415,10.1488495,0.8324523,1.3075656
"Estonia","EST",1991,10.868296,15.7813635,9.776296,9.348892,1.7206521,0
"Estonia","EST",1992,19.636572,30.600086,14.3769045,11.858478,6.4324045,1.7608502
"Estonia","EST",1993,25.916214,38.84578,22.198854,15.147945,5.0390525,1.3438812
"Estonia","EST",1994,28.886055,45.808327,20.28319,16.661806,3.3498592,0.9033097
"Estonia","EST",1995,22.662016,34.051113,21.310472,5.7528887,4.9429703,0.9098643
"Estonia","EST",1996,20.514551,29.449326,18.228443,19.322115,2.6871607,0
"Estonia","EST",1997,16.75982,21.97532,16.817085,16.435398,0,0.94559073
"Estonia","EST",1998,18.89187,24.657156,20.997145,11.400342,1.5232756,0.9737952
"Estonia","EST",1999,16.283028,20.245726,19.137674,9.617946,7.8611407,0.5141943
"Estonia","EST",2000,13.601394,16.451357,15.686816,6.481488,3.1842062,1.0897816
"Estonia","EST",2001,14.913133,19.42637,16.686186,11.932588,1.599872,0
"Estonia","EST",2002,11.527776,14.559368,15.142195,6.174364,0,0.5988705
"Estonia","EST",2003,10.7975445,14.020288,11.990181,6.7522855,3.1465836,0.6355017
"Estonia","EST",2004,7.999945,8.503264,13.832737,4.011017,0,0
"Estonia","EST",2005,9.07949,10.187133,12.197716,5.9369497,3.0175016,0
"Estonia","EST",2006,7.3510633,7.756251,12.485057,4.532593,0,0
"Estonia","EST",2007,7.086323,8.743064,8.44143,4.424751,1.4231026,1.5519274
"Estonia","EST",2008,6.806086,7.009641,10.019005,6.7765284,2.7363524,0
"Estonia","EST",2009,6.0694933,6.327981,9.696682,5.412427,0,0
"Estonia","EST",2010,4.65635,5.64128,5.921678,4.125826,0,0
"Estonia","EST",2011,4.8966565,6.2168136,5.9019775,3.4618247,1.2816898,0
"Estonia","EST",2012,4.9061,5.6748905,7.1188917,2.2647107,2.595616,0.77417356
"Estonia","EST",2013,3.9454048,4.7750616,6.444505,0.56379956,1.3349887,0
"Estonia","EST",2014,3.1950445,3.8373306,4.250655,2.8253057,0,0
"Estonia","EST",2015,3.1947877,3.528048,5.719704,0.56591815,0,0.71748877
"Estonia","EST",2016,2.4318292,3.3759549,3.000291,1.1257838,0,0
"Estonia","EST",2017,2.2000318,2.8830028,3.000291,1.1102229,0,0
"Estonia","EST",2018,2.117356,2.3772652,3.5949779,1.0924187,0,0
"Estonia","EST",2019,1.9599344,1.7014413,3.2884805,2.1423829,0,0.67980504
"Estonia","EST",2020,3.161517,3.9290047,4.4785743,2.102751,0,0
"Fiji","FJI",1978,0.8167224,1.2975049,2.1125124,0,0,0
"Fiji","FJI",2001,0.721164,0.6652268,1.1427788,6.4989924,1.0193472,0
"Fiji","FJI",2002,7.7563057,11.371265,6.648715,25.19685,2.0398796,0.5306701
"Fiji","FJI",2003,2.0148103,2.591675,2.1444502,0,0,1.6024529
"Fiji","FJI",2004,0.5883849,0.6407532,1.0357971,5.87268,0,0
"Fiji","FJI",2005,1.4012125,2.1144555,1.9987807,0,0,0
"Fiji","FJI",2006,1.0418036,1.6761755,0,5.4004426,0,0
"Fiji","FJI",2007,0.5735731,0.6239341,0.9300163,5.162889,0,0
"Fiji","FJI",2008,0.7964267,1.4491284,0,0,0,0
"Fiji","FJI",2009,1.017076,1.239398,0.87194604,0,1.9659498,0
"Fiji","FJI",2011,0.8959783,0.8248409,2.473268,0,0,0
"Fiji","FJI",2012,1.3404821,1.8567688,2.4086711,0,0,0
"Finland","FIN",1952,3.324623,4.5594406,2.1623826,3.097567,3.7301679,0.78983015
"Finland","FIN",1953,3.2128315,3.4630566,3.9280977,2.426301,5.3306723,0.8818098
"Finland","FIN",1954,3.1524563,3.5407674,3.0978477,3.555387,5.049618,1.0928444
"Finland","FIN",1955,2.644498,3.3850095,2.0141277,2.8960156,3.5892627,0.81971437
"Finland","FIN",1956,2.6622517,2.694331,3.0856276,3.9624362,4.5392337,1.0302186
"Finland","FIN",1957,2.6824594,2.688163,2.8689113,3.3086107,6.200283,0.6722056
"Finland","FIN",1958,2.270599,2.5490303,2.1308644,3.7570376,3.5114908,0.8726974
"Finland","FIN",1959,1.8202395,2.1128867,2.4634087,0.52320683,2.8605893,0.42970645
"Finland","FIN",1960,2.9119515,3.435649,3.1541164,1.0251573,5.5762577,0.74919677
"Finland","FIN",1961,2.4880335,3.487,2.0948782,2.0060582,2.4704473,0.6495756
"Finland","FIN",1962,2.6269403,3.2954772,3.015296,1.4771849,2.2551079,1.1032413
"Finland","FIN",1963,2.365184,3.1975837,2.12814,1.4565157,3.0164547,0.4517018
"Finland","FIN",1964,2.066295,2.5698538,2.3248136,0.95220864,3.2752028,0.23140408
"Finland","FIN",1965,1.97183,2.0538905,2.6403186,1.8621887,3.0525575,0.5910801
"Finland","FIN",1966,2.2045372,2.2974856,2.2772534,3.641727,3.6045964,0.84121776
"Finland","FIN",1967,2.2359042,2.7041185,2.9389756,1.3341576,2.0831652,0.48735735
"Finland","FIN",1968,2.0962439,2.1992068,3.258061,0,2.1202443,1.1105614
"Finland","FIN",1969,2.6166878,3.173472,3.4828956,2.097377,1.3726007,0.75015
"Finland","FIN",1970,2.0188801,2.7421548,1.3448617,2.8400908,2.300609,0.25438818
"Finland","FIN",1971,2.7318127,3.3193226,2.7765315,1.5689535,3.2975993,1.0340874
"Finland","FIN",1972,3.2337887,3.7359169,4.0772295,2.6489365,3.423677,0.7848
"Finland","FIN",1973,2.7003016,3.5693357,2.8393703,1.4592415,1.9436724,0.5275298
"Finland","FIN",1974,2.5583146,3.4135208,2.8156872,1.7555933,1.3256402,0.26697564
"Finland","FIN",1975,3.629477,4.697344,4.946242,1.3506213,0.992766,0.40824825
"Finland","FIN",1976,3.2800193,4.191379,3.84578,1.9465036,2.2912807,0.4176784
"Finland","FIN",1977,2.8488274,3.692148,2.8697882,1.8628391,2.579838,0.42794418
"Finland","FIN",1978,3.0089843,3.922839,3.700297,2.378588,0.94918084,0
"Finland","FIN",1979,2.6654847,3.1042805,4.1025553,1.4261225,1.248993,0.30182484
"Finland","FIN",1980,3.3058207,4.258923,3.9783037,1.3708508,2.8102605,0
"Finland","FIN",1981,2.7083828,3.4774199,3.441497,1.3223596,0.9411824,0.31139648
"Finland","FIN",1982,2.8175395,3.2934418,3.9563715,1.5314444,1.8816092,0.47202393
"Finland","FIN",1983,3.0685215,3.3463275,4.5799794,2.9723718,1.243727,0.635319
"Finland","FIN",1984,2.7449088,3.2087014,3.43278,2.1743226,0.9248555,1.1171758
"Finland","FIN",1985,2.7334745,3.5103292,3.1096847,1.1847106,2.1536274,0.31922773
"Finland","FIN",1986,3.2532563,4.1657615,3.503634,1.4031838,2.1661432,0.95474356
"Finland","FIN",1987,2.676299,3.6578794,2.7640939,0.6924073,2.1997292,0.15770955
"Finland","FIN",1988,2.7898278,3.7021608,3.2482824,2.0506885,0.639047,0
"Finland","FIN",1989,3.1826255,4.1741843,3.3043354,1.8128997,1.2893784,0.9217864
"Finland","FIN",1990,3.208663,4.3944764,3.4787414,1.5702391,1.2864549,0.15330228
"Finland","FIN",1991,3.07152,4.148623,3.153716,1.9775134,0.6347171,0.6155807
"Finland","FIN",1992,3.4311237,5.0996203,2.5410304,2.157218,0.93388414,0.30974808
"Finland","FIN",1993,3.2763982,4.4232574,3.2179644,1.4838682,0.6142846,1.3977326
"Finland","FIN",1994,3.2426522,4.6127872,3.28679,1.0392396,1.2230396,0.31036237
"Finland","FIN",1995,2.9366307,4.3585205,2.2816508,0.81388986,2.1454492,0.30973658
"Finland","FIN",1996,3.3173032,4.9370046,2.8695812,0.5977632,1.8604248,0.46322602
"Finland","FIN",1997,2.7627017,3.4917119,3.6800015,1.1718887,0.94805,0.46261457
"Finland","FIN",1998,2.4255214,3.6409228,2.1782506,0.956396,0.64762646,0.15446639
"Finland","FIN",1999,2.80709,3.5128746,3.8166192,1.3100249,0.66397095,0.4645286
"Finland","FIN",2000,2.6853633,3.865886,2.1533394,1.6486717,0.6793709,0.9298909
"Finland","FIN",2001,2.9683845,3.8558106,3.7297974,1.4363688,0.34598365,0.6202599
"Finland","FIN",2002,2.5574012,3.1494157,3.094953,1.0594904,1.7544352,0.93128365
"Finland","FIN",2003,1.8990989,2.5123982,2.4068604,0.6974413,1.059453,0
"Finland","FIN",2004,2.486538,3.395822,2.967113,0.8595511,0.352837,0.47327122
"Finland","FIN",2005,2.001495,2.579182,2.4650154,0.6748082,1.7585633,0.1596452
"Finland","FIN",2006,2.0318043,2.5045855,2.5689752,1.4895557,0.69798285,0.16194725
"Finland","FIN",2007,2.1933546,2.969839,2.4561327,0.8119071,1.0349146,0.49343
"Finland","FIN",2008,2.2396326,2.970168,2.9272103,0.47664365,0.34092227,0.5003778
"Finland","FIN",2009,2.0603757,2.4683197,2.8988929,1.0861992,1.0115792,0
"Finland","FIN",2010,1.901813,2.9317346,1.9552321,0.61017,0,0
"Finland","FIN",2011,1.8373462,2.307162,2.076129,0.74520534,1.3231494,0.85319865
"Finland","FIN",2012,1.3483809,1.6389867,1.3019129,1.0222545,1.6472402,0.5113729
"Finland","FIN",2013,1.434112,2.317544,1.3522532,0.432627,0,0
"Finland","FIN",2014,1.4281893,1.8176769,1.8091338,0.28267512,1.6579459,0.16827992
"Finland","FIN",2015,1.2773695,1.6963953,1.6033168,0.68653685,0,0.1669279
"Finland","FIN",2016,1.1464456,1.3182738,1.6775416,0.92315525,0,0
"Finland","FIN",2017,1.1074462,1.4069998,1.2175357,1.1363465,0.3533082,0
"Finland","FIN",2018,1.2328925,1.6677072,1.7069309,0.24214512,0,0.32613713
"Finland","FIN",2019,1.1772033,1.6687441,1.0349553,1.0484061,0,0.32528788
"France","FRA",1950,0.76485854,0.8722131,0.73634213,0.7629744,0.959564,0.18054008
"France","FRA",1951,0.75920236,0.87394524,0.7258971,0.752874,0.9325877,0.17686328
"France","FRA",1952,0.5927353,0.6816359,0.6034722,0.3547705,0.7874175,0.15277955
"France","FRA",1953,0.64660186,0.6737513,0.7161136,0.73184824,0.8690846,0.14624068
"France","FRA",1954,0.5814342,0.66554487,0.5762222,0.56501186,0.72874266,0.17112131
"France","FRA",1955,0.6959385,0.80509794,0.75130063,0.7401543,0.9141824,0.118941896
"France","FRA",1956,0.7900648,1.1195492,0.519314,0.6089504,1.123888,0.056750808
"France","FRA",1957,1.9062004,3.3651752,0.8063697,0.8122885,0.9719264,0.21773311
"France","FRA",1958,2.1914017,3.8025246,1.2513634,0.62164223,0.8935506,0.11853505
"France","FRA",1959,1.8821414,2.9722629,1.1534113,0.7270872,1.6007671,0.25606394
"France","FRA",1960,1.5678451,2.4572349,0.9672202,1.4052919,1.0620596,0.16197078
"France","FRA",1961,2.186367,3.795001,1.1054225,0.53714454,1.2323974,0.13512759
"France","FRA",1962,1.539929,2.404313,1.1130143,0.975921,1.1762489,0.17186134
"France","FRA",1963,0.7645092,0.92999625,0.7697406,0.6621433,1.018989,0.20898634
"France","FRA",1964,0.8273666,1.0786026,0.69507074,0.6520782,1.3043778,0.1477303
"France","FRA",1965,0.7815804,0.9607076,0.8208139,0.7219562,1.0249617,0.17248209
"France","FRA",1966,0.70840317,0.8563695,0.5883182,0.5506809,1.358174,0.15994777
"France","FRA",1967,0.9025802,1.0914323,0.81086075,1.0237602,1.1846892,0.25762302
"France","FRA",1968,0.74191785,0.85851336,0.70388603,0.87645143,0.8475167,0.34177956
"France","FRA",1969,0.84126186,0.9582559,0.9953244,1.2996057,0.60828656,0.21813019
"France","FRA",1970,0.73905843,0.91298586,0.85151225,0.9102636,0.51196885,0.13250752
"France","FRA",1971,0.7755132,1.0125312,0.6471896,1.1204021,0.48541805,0.20386404
"France","FRA",1972,0.8736585,1.0981578,0.6931745,1.2723889,0.7927711,0.2631911
"France","FRA",1973,0.80317175,1.0414636,0.8611602,0.8422529,0.6670445,0.083677076
"France","FRA",1974,0.94696164,1.2210014,0.90646666,0.91040033,0.8351982,0.26285866
"France","FRA",1975,1.0164714,1.2714509,1.1013392,1.3794385,0.46089053,0.22670525
"France","FRA",1976,0.9079914,1.2310921,0.8258455,0.9362657,0.6761647,0.13078195
"France","FRA",1977,0.9853525,1.3200058,0.9591945,0.8970594,0.70174927,0.18925068
"France","FRA",1978,1.0148654,1.2870563,1.0517361,0.99863344,0.644112,0.3186422
"France","FRA",1979,1.0796015,1.3846742,0.9676231,1.1746852,0.9041175,0.29617667
"France","FRA",1980,1.0146358,1.221863,0.9513039,1.517465,0.5748728,0.322826
"France","FRA",1981,1.0111151,1.2553585,1.0585402,1.0216153,0.6726522,0.3149327
"France","FRA",1982,1.13843,1.431681,1.1170604,1.2672297,0.7410713,0.3186603
"France","FRA",1983,1.253715,1.6277727,1.0446302,1.1554556,1.1041495,0.43303552
"France","FRA",1984,1.3174314,1.7198193,1.2664602,1.1933504,0.76230574,0.38706532
"France","FRA",1985,1.2588689,1.6285517,1.3549609,1.0304315,0.63419884,0.32704234
"France","FRA",1986,1.1863669,1.489392,1.1545303,1.2718313,0.87979895,0.2662178
"France","FRA",1987,1.0837964,1.3373414,0.9693202,1.0928847,0.8333398,0.4611927
"France","FRA",1988,0.99817157,1.1744475,0.970147,1.1485243,1.1314677,0.23349707
"France","FRA",1989,1.1216618,1.346441,1.087342,1.0814859,1.1022898,0.3801707
"France","FRA",1990,1.0863433,1.3800153,0.9989549,1.1041965,0.78062814,0.27630845
"France","FRA",1991,1.1007148,1.4452897,0.8514118,1.141521,0.91938955,0.26258704
"France","FRA",1992,1.0187104,1.2490256,1.0622866,0.96410286,0.9533293,0.18341619
"France","FRA",1993,1.088161,1.3864462,1.0037016,0.9037196,0.90986717,0.3404974
"France","FRA",1994,1.1296488,1.4648643,0.9689391,0.8978916,0.89624935,0.41933662
"France","FRA",1995,1.0822444,1.3382483,1.0846848,1.0903039,0.7937199,0.26320395
"France","FRA",1996,1.0281389,1.2536981,0.96102613,0.87095386,1.2570082,0.31802577
"France","FRA",1997,0.9484637,1.0702547,1.1075649,0.99353886,1.0335908,0.18683018
"France","FRA",1998,0.7474008,0.92877436,0.71196324,0.679028,0.62937397,0.24156654
"France","FRA",1999,0.71694905,0.85956883,0.738855,0.6499838,0.6500517,0.22918841
"France","FRA",2000,0.85628676,1.0056256,0.76512504,0.7394707,1.0866827,0.43298858
"France","FRA",2001,0.8277763,1.0147836,0.75937134,0.6648965,1.0721833,0.2577635
"France","FRA",2002,0.81043464,0.94953847,0.7854315,0.8063237,0.84269357,0.31279987
